url_a	url_b	pref	group
https://spam.example.org/user/330/posts	https://www.zhihu.com/news/1774	b	tail
https://www.bendibao.com/	https://www.ucla.edu/u/1522	a	tail
https://blog.csdn.net/u/57	https://spam.example.org/user/3308/posts	a	tail
https://blog.csdn.net/list?page=3719	https://baike.baidu.com/article/3229.html	b	head
https://news.sina.com.cn/user/631/posts	https://www.moe.edu.cn/news/1491	b	head
https://www.hknews.cn/u/362	https://www.example.com/article/171.html	tie	head
https://www.moe.edu.cn/item/3018	https://edu.example.edu.com/u/2943	a	head
https://www.bendibao.com/list?page=1740	https://spam.example.org/news/1717	tie	tail
https://music.163.com/article/73.html	https://www.hknews.cn/video/4078	b	head
https://baike.baidu.com/article/4622.html	https://www.moe.edu.cn/list?page=4963	tie	tail
https://blog.csdn.net/u/4045	https://edu.example.edu.com/forum/thread-4568	a	head
https://spam.example.org/news/1113	https://www.example.com/item/2165	b	tail
https://baike.baidu.com/article/3888.html	https://tieba.baidu.com/u/1246	a	head
https://tieba.baidu.com/forum/thread-3969	https://tieba.baidu.com/user/2319/posts	b	tail
https://news.sina.com.cn/article/2224.html	https://www.moe.edu.cn/item/4360	b	head
https://news.sina.com.cn/news/725	https://baike.baidu.com/u/3624	b	head
https://tieba.baidu.com/user/1080/posts	https://baike.baidu.com/u/3578	b	head
https://tieba.baidu.com/article/3216.html	https://www.moe.edu.cn/u/2552	a	tail
https://news.sina.com.cn/list?page=3305	https://spam.example.org/item/4021	a	head
https://tieba.baidu.com/user/4464/posts	https://news.sina.com.cn/article/4714.html	b	head
https://www.smallsite.net/user/2421/posts	https://www.moe.edu.cn/video/1440	b	tail
https://www.moe.edu.cn/news/1639	https://blog.csdn.net/news/3462	a	tail
https://www.hknews.cn/list?page=1062	https://www.gov.cn/article/500.html	b	tail
https://www.zhihu.com/user/4908/posts	https://blog.csdn.net/forum/thread-2931	tie	head
https://shop.taobao.com/article/4104.html	https://blog.csdn.net/u/4096	a	tail
https://www.ucla.edu/forum/thread-3545	https://www.hknews.cn/forum/thread-2171	a	tail
https://baike.baidu.com/u/374	https://news.sina.com.cn/forum/thread-1999	a	tail
https://edu.example.edu.com/item/1150	https://blog.csdn.net/forum/thread-563	tie	tail
https://www.ucla.edu/item/2017	https://www.zhihu.com/u/2193	a	head
https://baike.baidu.com/news/4211	https://baike.baidu.com/	a	head
https://tieba.baidu.com/forum/thread-3203	https://www.smallsite.net/item/568	tie	head
https://www.hknews.cn/item/910	https://www.zhihu.com/list?page=3958	tie	tail
https://www.hknews.cn/article/4386.html	https://www.hknews.cn/article/924.html	tie	tail
https://www.bendibao.com/	https://news.sina.com.cn/u/2435	a	head
https://www.example.com/user/1068/posts	https://spam.example.org/forum/thread-3137	b	head
https://www.smallsite.net/forum/thread-744	https://news.sina.com.cn/	b	head
https://www.hknews.cn/	https://www.hknews.cn/forum/thread-693	a	tail
https://www.moe.edu.cn/video/1033	https://www.gov.cn/article/4957.html	a	tail
https://blog.csdn.net/user/1417/posts	https://blog.csdn.net/news/3311	b	tail
https://www.gov.cn/article/2620.html	https://music.163.com/list?page=1964	a	tail
https://music.163.com/forum/thread-49	https://www.ucla.edu/news/3071	b	tail
https://www.gov.cn/list?page=2830	https://spam.example.org/u/1864	a	head
https://www.ucla.edu/forum/thread-1628	https://shop.taobao.com/item/1998	a	head
https://www.ucla.edu/item/2627	https://edu.example.edu.com/item/4413	a	tail
https://music.163.com/user/2527/posts	https://blog.csdn.net/	b	head
https://www.gov.cn/item/3084	https://www.hknews.cn/video/241	a	tail
https://www.ucla.edu/u/2380	https://baike.baidu.com/u/3469	b	head
https://www.smallsite.net/article/3301.html	https://spam.example.org/u/458	a	head
https://shop.taobao.com/list?page=4155	https://spam.example.org/forum/thread-660	a	tail
https://baike.baidu.com/list?page=582	https://www.moe.edu.cn/news/1482	b	tail
https://baike.baidu.com/forum/thread-4944	https://www.example.com/list?page=4417	a	tail
https://www.ucla.edu/news/1817	https://www.moe.edu.cn/item/4296	b	head
https://news.sina.com.cn/article/3021.html	https://www.gov.cn/article/2513.html	b	tail
https://www.hknews.cn/news/2243	https://edu.example.edu.com/	a	tail
https://blog.csdn.net/	https://www.zhihu.com/list?page=1946	a	head
https://news.sina.com.cn/article/3427.html	https://www.gov.cn/article/500.html	b	head
https://spam.example.org/	https://news.sina.com.cn/u/367	b	head
https://www.moe.edu.cn/video/4340	https://spam.example.org/	a	head
https://blog.csdn.net/list?page=2294	https://www.bendibao.com/list?page=925	a	head
https://www.zhihu.com/	https://blog.csdn.net/user/2115/posts	a	tail
https://shop.taobao.com/	https://music.163.com/news/0	a	tail
https://tieba.baidu.com/list?page=626	https://baike.baidu.com/user/4148/posts	b	tail
https://www.example.com/news/811	https://www.gov.cn/video/4885	b	tail
https://spam.example.org/	https://spam.example.org/	tie	tail
https://www.zhihu.com/forum/thread-3894	https://www.zhihu.com/news/3381	b	head
https://www.ucla.edu/user/2303/posts	https://www.gov.cn/user/2664/posts	b	tail
https://www.hknews.cn/list?page=2525	https://edu.example.edu.com/list?page=3060	a	tail
https://www.example.com/video/3974	https://shop.taobao.com/forum/thread-4831	tie	head
https://www.moe.edu.cn/article/4606.html	https://blog.csdn.net/news/1465	a	tail
https://www.smallsite.net/item/2522	https://baike.baidu.com/u/188	a	head
https://www.smallsite.net/article/1576.html	https://edu.example.edu.com/item/2899	b	tail
https://www.gov.cn/news/3218	https://www.example.com/video/4633	a	tail
https://www.moe.edu.cn/list?page=4665	https://edu.example.edu.com/video/2083	a	head
https://baike.baidu.com/video/3141	https://tieba.baidu.com/forum/thread-3203	b	tail
https://news.sina.com.cn/article/3427.html	https://baike.baidu.com/u/2534	b	tail
https://www.bendibao.com/forum/thread-3371	https://www.zhihu.com/forum/thread-599	b	tail
https://tieba.baidu.com/article/4307.html	https://www.moe.edu.cn/news/2366	b	head
https://news.sina.com.cn/u/4890	https://www.gov.cn/news/3218	b	tail
https://edu.example.edu.com/news/145	https://baike.baidu.com/video/3731	b	head
https://www.zhihu.com/news/361	https://www.moe.edu.cn/article/2234.html	b	head
https://tieba.baidu.com/	https://spam.example.org/article/2780.html	a	tail
https://blog.csdn.net/video/4484	https://www.example.com/u/2022	a	head
https://shop.taobao.com/article/286.html	https://www.zhihu.com/	b	tail
https://www.ucla.edu/item/565	https://www.hknews.cn/	a	head
https://www.gov.cn/article/3609.html	https://tieba.baidu.com/video/4942	a	tail
https://www.moe.edu.cn/list?page=1233	https://www.gov.cn/item/4976	a	head
https://edu.example.edu.com/u/3787	https://edu.example.edu.com/u/4518	tie	head
https://www.moe.edu.cn/list?page=3594	https://tieba.baidu.com/forum/thread-2568	a	head
https://www.hknews.cn/video/4260	https://www.ucla.edu/article/2018.html	b	head
https://tieba.baidu.com/u/995	https://shop.taobao.com/news/695	b	tail
https://music.163.com/	https://www.gov.cn/video/3916	b	head
https://www.smallsite.net/article/3641.html	https://edu.example.edu.com/list?page=1050	tie	tail
https://edu.example.edu.com/user/2972/posts	https://www.moe.edu.cn/u/4009	b	tail
https://tieba.baidu.com/user/1080/posts	https://www.example.com/u/4356	a	head
https://www.example.com/user/1219/posts	https://www.hknews.cn/forum/thread-2497	b	head
https://www.bendibao.com/	https://www.hknews.cn/video/1795	a	tail
https://www.example.com/	https://shop.taobao.com/item/116	b	tail
https://www.gov.cn/forum/thread-2043	https://music.163.com/article/1383.html	a	head
https://music.163.com/list?page=782	https://music.163.com/list?page=3340	tie	head
https://www.gov.cn/article/500.html	https://www.zhihu.com/list?page=3924	a	tail
https://www.hknews.cn/item/2870	https://edu.example.edu.com/article/707.html	b	tail
https://www.smallsite.net/list?page=3990	https://www.smallsite.net/item/1438	b	head
https://www.gov.cn/list?page=3674	https://www.hknews.cn/u/446	a	head
https://www.example.com/news/4631	https://www.hknews.cn/	b	head
https://spam.example.org/	https://tieba.baidu.com/u/2746	tie	tail
https://music.163.com/u/428	https://www.smallsite.net/item/1423	tie	tail
https://www.ucla.edu/list?page=4740	https://www.ucla.edu/item/2121	b	tail
https://tieba.baidu.com/article/4307.html	https://shop.taobao.com/	b	tail
https://spam.example.org/u/4304	https://www.zhihu.com/user/1007/posts	b	tail
https://news.sina.com.cn/list?page=220	https://blog.csdn.net/	a	head
https://www.smallsite.net/list?page=3179	https://www.smallsite.net/user/207/posts	tie	tail
https://www.zhihu.com/article/616.html	https://www.zhihu.com/video/2248	a	head
https://edu.example.edu.com/u/111	https://edu.example.edu.com/article/1797.html	b	head
https://www.zhihu.com/item/2087	https://www.moe.edu.cn/	b	head
https://shop.taobao.com/video/1803	https://tieba.baidu.com/news/1601	b	head
https://tieba.baidu.com/forum/thread-2225	https://edu.example.edu.com/item/503	tie	head
https://www.example.com/forum/thread-4060	https://tieba.baidu.com/list?page=2338	b	tail
https://www.ucla.edu/article/1225.html	https://spam.example.org/forum/thread-1388	a	head
https://www.bendibao.com/item/240	https://www.gov.cn/u/77	b	tail
https://www.gov.cn/article/2132.html	https://baike.baidu.com/	a	tail
https://edu.example.edu.com/item/4640	https://www.ucla.edu/item/1693	b	head
https://www.ucla.edu/list?page=4584	https://www.hknews.cn/forum/thread-4373	a	head
https://shop.taobao.com/article/320.html	https://baike.baidu.com/user/4148/posts	b	tail
https://www.gov.cn/	https://www.hknews.cn/list?page=3897	a	tail
https://www.smallsite.net/forum/thread-3564	https://edu.example.edu.com/article/1129.html	b	tail
https://shop.taobao.com/list?page=1943	https://spam.example.org/news/268	tie	head
https://baike.baidu.com/u/1767	https://music.163.com/news/3293	a	tail
https://www.ucla.edu/article/169.html	https://www.gov.cn/	b	head
https://www.hknews.cn/article/2247.html	https://spam.example.org/item/3022	a	head
https://www.zhihu.com/u/4419	https://baike.baidu.com/video/4947	b	tail
https://edu.example.edu.com/user/4819/posts	https://news.sina.com.cn/u/2898	b	tail
https://edu.example.edu.com/list?page=4625	https://www.bendibao.com/user/2921/posts	a	head
https://www.bendibao.com/video/1297	https://blog.csdn.net/news/2241	tie	head
https://www.hknews.cn/item/398	https://www.moe.edu.cn/user/1654/posts	b	head
https://www.smallsite.net/forum/thread-555	https://www.bendibao.com/item/765	b	head
https://www.ucla.edu/list?page=2878	https://www.example.com/video/3974	a	tail
https://spam.example.org/item/3034	https://music.163.com/item/3411	b	head
https://www.moe.edu.cn/forum/thread-2867	https://shop.taobao.com/news/3409	a	head
https://www.example.com/video/1963	https://www.hknews.cn/u/1073	a	head
https://tieba.baidu.com/forum/thread-4654	https://tieba.baidu.com/news/4999	b	tail
https://www.moe.edu.cn/item/3400	https://www.gov.cn/list?page=3446	b	tail
https://edu.example.edu.com/news/4404	https://blog.csdn.net/video/1326	b	tail
https://news.sina.com.cn/	https://blog.csdn.net/forum/thread-743	a	head
https://www.example.com/user/4189/posts	https://baike.baidu.com/user/4826/posts	b	tail
https://news.sina.com.cn/	https://www.bendibao.com/item/4904	a	head
https://www.smallsite.net/list?page=4658	https://www.example.com/user/1890/posts	a	tail
https://www.bendibao.com/	https://www.hknews.cn/item/3863	a	head
https://www.gov.cn/user/64/posts	https://www.ucla.edu/article/3913.html	a	head
https://www.gov.cn/item/4402	https://www.smallsite.net/video/250	a	head
https://tieba.baidu.com/forum/thread-3511	https://www.zhihu.com/news/737	b	head
https://music.163.com/list?page=3631	https://www.hknews.cn/u/2465	a	tail
https://music.163.com/u/4924	https://edu.example.edu.com/u/3677	a	head
https://news.sina.com.cn/list?page=389	https://news.sina.com.cn/news/1635	tie	head
https://www.moe.edu.cn/forum/thread-908	https://www.ucla.edu/list?page=4165	a	head
https://news.sina.com.cn/list?page=1626	https://music.163.com/	b	head
https://www.moe.edu.cn/news/3861	https://www.smallsite.net/news/2795	a	tail
https://www.bendibao.com/list?page=3184	https://music.163.com/news/1436	b	tail
https://www.gov.cn/user/4242/posts	https://www.gov.cn/u/3015	b	tail
https://www.moe.edu.cn/news/4684	https://news.sina.com.cn/article/3499.html	a	head
https://www.example.com/news/2897	https://www.smallsite.net/	a	head
https://www.smallsite.net/article/3187.html	https://www.zhihu.com/	b	tail
https://www.example.com/u/649	https://www.gov.cn/u/3150	b	tail
https://news.sina.com.cn/u/1462	https://www.smallsite.net/item/4458	tie	tail
https://shop.taobao.com/user/3276/posts	https://shop.taobao.com/video/3198	b	tail
https://www.smallsite.net/item/4972	https://www.gov.cn/news/3904	b	tail
https://shop.taobao.com/item/4608	https://www.example.com/	a	head
https://news.sina.com.cn/video/530	https://baike.baidu.com/list?page=662	b	tail
https://www.zhihu.com/u/2563	https://www.moe.edu.cn/user/4223/posts	b	head
https://news.sina.com.cn/video/2361	https://www.zhihu.com/article/1236.html	a	head
https://tieba.baidu.com/user/3826/posts	https://spam.example.org/	b	head
https://www.smallsite.net/news/3516	https://edu.example.edu.com/	tie	head
https://www.example.com/news/1556	https://news.sina.com.cn/u/3860	b	head
https://tieba.baidu.com/article/335.html	https://shop.taobao.com/u/1680	a	tail
https://www.zhihu.com/video/2847	https://tieba.baidu.com/	tie	head
https://tieba.baidu.com/user/3130/posts	https://www.zhihu.com/u/4983	a	tail
https://music.163.com/item/2296	https://news.sina.com.cn/list?page=1220	b	tail
https://www.zhihu.com/article/3587.html	https://shop.taobao.com/forum/thread-47	a	tail
https://www.hknews.cn/video/3755	https://spam.example.org/news/937	a	tail
https://www.smallsite.net/video/2176	https://music.163.com/u/674	tie	head
https://www.smallsite.net/article/2130.html	https://blog.csdn.net/forum/thread-1555	a	head
https://www.zhihu.com/	https://shop.taobao.com/news/1563	a	tail
https://blog.csdn.net/user/2561/posts	https://shop.taobao.com/forum/thread-987	tie	tail
https://www.example.com/	https://www.zhihu.com/	b	tail
https://www.smallsite.net/u/732	https://www.example.com/	b	head
https://www.moe.edu.cn/user/1321/posts	https://www.smallsite.net/user/3993/posts	a	tail
https://spam.example.org/user/1100/posts	https://tieba.baidu.com/u/4494	b	tail
https://shop.taobao.com/news/128	https://baike.baidu.com/list?page=1848	b	tail
https://www.moe.edu.cn/user/3699/posts	https://blog.csdn.net/video/822	a	tail
https://www.smallsite.net/item/4067	https://www.example.com/news/1556	tie	head
https://www.bendibao.com/forum/thread-3371	https://www.gov.cn/forum/thread-2743	b	tail
https://www.smallsite.net/list?page=3803	https://music.163.com/list?page=417	b	tail
https://www.moe.edu.cn/user/2683/posts	https://www.bendibao.com/news/1570	a	tail
https://www.bendibao.com/video/4513	https://blog.csdn.net/item/4783	a	tail
https://www.hknews.cn/article/2247.html	https://www.bendibao.com/news/4677	tie	tail
https://www.moe.edu.cn/item/4263	https://www.ucla.edu/video/1445	a	tail
https://edu.example.edu.com/list?page=1594	https://www.moe.edu.cn/	b	tail
https://music.163.com/article/2578.html	https://shop.taobao.com/user/4706/posts	a	head
https://news.sina.com.cn/forum/thread-4500	https://blog.csdn.net/news/451	tie	tail
https://music.163.com/list?page=45	https://tieba.baidu.com/u/4195	tie	head
https://news.sina.com.cn/u/3860	https://blog.csdn.net/list?page=1883	tie	head
https://news.sina.com.cn/list?page=4902	https://edu.example.edu.com/u/306	a	tail
https://tieba.baidu.com/	https://edu.example.edu.com/user/1614/posts	a	tail
https://www.gov.cn/	https://edu.example.edu.com/article/2638.html	a	head
https://baike.baidu.com/article/1053.html	https://tieba.baidu.com/article/2805.html	a	tail
https://shop.taobao.com/forum/thread-2570	https://www.bendibao.com/list?page=4916	tie	head
https://blog.csdn.net/news/451	https://spam.example.org/video/1748	a	head
https://www.ucla.edu/list?page=2203	https://blog.csdn.net/news/1543	a	head
https://www.ucla.edu/video/216	https://www.zhihu.com/list?page=1741	a	tail
